id,prodName,prodCatid,prodCat,prodPcatid,prodPcat,lowPrice,highPrice,avgPrice,place,specInfo,unitInfo,pubDate,status,userIdCreate,userIdModified,userCreate,userModified,gmtCreate,gmtModified
1582609,莴笋,1186,蔬菜,NULL,,1.0,2.0,1.5,浙闽云,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582608,团生菜,1186,蔬菜,NULL,,1.5,2.5,2.0,云,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582607,罗马生菜,1186,蔬菜,NULL,,2.0,2.3,2.15,云,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582606,散叶生菜,1186,蔬菜,NULL,,1.5,2.0,1.75,冀辽,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582605,油菜,1186,蔬菜,NULL,,1.0,1.5,1.25,鲁,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582604,香菜,1186,蔬菜,NULL,,1.8,3.0,2.4,鲁,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582603,茴香,1186,蔬菜,NULL,,3.0,3.3,3.15,冀,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582602,韭菜,1186,蔬菜,NULL,,2.5,3.3,2.9,冀,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582601,苦菊,1186,蔬菜,NULL,,2.7,3.1,2.9,辽,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582600,油麦菜,1186,蔬菜,NULL,,2.5,3.3,2.9,冀鲁云,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582599,散菜花,1186,蔬菜,NULL,,1.5,2.8,2.15,云闽,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582598,绿菜花,1186,蔬菜,NULL,,2.0,2.4,2.2,浙,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582597,绿豆芽,1186,蔬菜,NULL,,0.95,1.0,0.98,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582596,黄豆芽,1186,蔬菜,NULL,,0.85,0.9,0.88,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582595,番茄,1186,蔬菜,NULL,,1.2,1.8,1.5,冀云川,黑框,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582594,番茄,1186,蔬菜,NULL,,2.0,2.5,2.25,冀鲁川,纸箱\泡沫箱,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582593,番茄,1186,蔬菜,NULL,,3.0,3.6,3.3,蒙鲁,白框,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582592,黄瓜,1186,蔬菜,NULL,,1.5,3.0,2.25,鲁辽云,袋\箱,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582591,黄瓜,1186,蔬菜,NULL,,2.8,3.8,3.3,鲁,干花\鲜花,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582590,小黄瓜,1186,蔬菜,NULL,,4.1,4.1,4.1,辽冀,旱,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582589,小黄瓜,1186,蔬菜,NULL,,5.0,5.0,5.0,辽鲁,荷兰,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582588,茄子,1186,蔬菜,NULL,,1.5,3.0,2.25,鲁云冀,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582587,长茄,1186,蔬菜,NULL,,2.0,4.0,3.0,辽,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582586,线茄,1186,蔬菜,NULL,,2.5,5.5,4.0,闽,箱,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582585,广茄,1186,蔬菜,NULL,,2.5,3.0,2.75,闽云,箱,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582584,冬瓜,1186,蔬菜,NULL,,1.3,1.4,1.35,海桂,吊,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582583,冬瓜,1186,蔬菜,NULL,,0.9,0.95,0.93,新,地,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582582,毛冬瓜,1186,蔬菜,NULL,,1.8,2.2,2.0,云,长\小,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582581,架豆,1186,蔬菜,NULL,,3.0,5.8,4.4,云,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582580,豆王,1186,蔬菜,NULL,,3.5,7.9,5.7,云鲁,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582579,扁豆,1186,蔬菜,NULL,,4.5,7.9,6.2,云鲁,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582578,豇豆,1186,蔬菜,NULL,,4.5,6.8,5.65,云海,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582577,白不老,1186,蔬菜,NULL,,4.5,8.0,6.25,云,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582576,油豆,1186,蔬菜,NULL,,4.5,10.0,7.25,云粤,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582575,毛豆,1186,蔬菜,NULL,,3.5,3.8,3.65,粤闽,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582574,花生,1186,蔬菜,NULL,,5.5,6.0,5.75,苏,泥\洗,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582573,玉米,1186,蔬菜,NULL,,2.0,2.2,2.1,海,黄,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582572,玉米,1186,蔬菜,NULL,,2.6,2.7,2.65,海,白\花,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582571,苦瓜,1186,蔬菜,NULL,,4.0,4.5,4.25,鲁,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582570,丝瓜,1186,蔬菜,NULL,,4.5,5.5,5.0,鲁冀,长\短,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582569,西葫芦,1186,蔬菜,NULL,,2.0,2.4,2.2,鲁,箱,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582568,贝贝南瓜,1186,蔬菜,NULL,,2.2,2.7,2.45,蒙,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582567,金丝南瓜,1186,蔬菜,NULL,,2.0,2.1,2.05,蒙,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582566,板栗南瓜,1186,蔬菜,NULL,,1.5,2.5,2.0,蒙新,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582565,南北瓜,1186,蔬菜,NULL,,1.0,1.7,1.35,鄂川云,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582564,尖椒,1186,蔬菜,NULL,,2.0,4.0,3.0,冀辽鲁粤,袋\箱,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582563,红尖椒,1186,蔬菜,NULL,,3.0,4.0,3.5,鲁皖,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582562,美人椒,1186,蔬菜,NULL,,5.0,6.0,5.5,鲁云,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582561,螺丝椒,1186,蔬菜,NULL,,3.0,5.5,4.25,鲁辽,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582560,柿子椒,1186,蔬菜,NULL,,2.8,3.7,3.25,鲁辽,袋\箱,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582559,线椒,1186,蔬菜,NULL,,3.0,4.5,3.75,鲁,新,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582558,杭椒,1186,蔬菜,NULL,,3.5,5.0,4.25,鲁冀,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582557,小米椒,1186,蔬菜,NULL,,6.0,7.0,6.5,云,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582556,彩椒,1186,蔬菜,NULL,,9.0,12.0,10.5,鲁,红\黄,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582555,白萝卜,1186,蔬菜,NULL,,0.6,0.8,0.7,鄂川,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582554,心里美,1186,蔬菜,NULL,,0.9,1.0,0.95,冀,泥\洗,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582553,卞萝卜,1186,蔬菜,NULL,,0.4,0.6,0.5,冀,洗,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582552,青萝卜,1186,蔬菜,NULL,,0.6,1.4,1.0,冀豫津,存\新,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582551,胡萝卜,1186,蔬菜,NULL,,0.6,1.05,0.83,鲁豫,泥,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582550,胡萝卜,1186,蔬菜,NULL,,0.7,0.9,0.8,鲁豫,洗,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582549,土豆,1186,蔬菜,NULL,,0.8,1.35,1.08,冀蒙陕,老,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582548,土豆,1186,蔬菜,NULL,,1.3,2.0,1.65,云桂,新,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582547,葱头,1186,蔬菜,NULL,,1.4,1.5,1.45,甘蒙,黄,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582546,葱头,1186,蔬菜,NULL,,1.8,2.0,1.9,甘蒙,红,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582545,山药,1186,蔬菜,NULL,,3.5,4.0,3.75,豫鲁,脆,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582544,山药,1186,蔬菜,NULL,,4.5,5.5,5.0,冀,麻,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582543,山药,1186,蔬菜,NULL,,5.0,8.0,6.5,豫冀,铁棍,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582542,莲藕,1186,蔬菜,NULL,,4.0,4.5,4.25,苏津,泥\洗,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582541,红薯,1186,蔬菜,NULL,,0.8,1.2,1.0,冀,龙薯九,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582540,红薯,1186,蔬菜,NULL,,1.2,1.8,1.5,粤,西瓜红\烟薯,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582539,紫薯,1186,蔬菜,NULL,,1.5,3.5,2.5,冀,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582538,荸荠,1186,蔬菜,NULL,,2.8,3.0,2.9,皖,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582537,芋头,1186,蔬菜,NULL,,3.0,3.5,3.25,鲁,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582536,姜,1186,蔬菜,NULL,,2.5,3.0,2.75,鲁,姜头,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582535,姜,1186,蔬菜,NULL,,5.0,6.0,5.5,鲁,整姜,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582534,大蒜,1186,蔬菜,NULL,,4.5,7.5,6.0,豫苏鲁,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582533,蒜米,1186,蔬菜,NULL,,4.0,6.0,5.0,鲁,机剥\手工,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582532,大葱,1186,蔬菜,NULL,,1.4,1.6,1.5,沪闽,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582531,小葱,1186,蔬菜,NULL,,2.5,4.5,3.5,冀鲁,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582530,蒜苗,1186,蔬菜,NULL,,3.0,8.0,5.5,鲁,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582529,蒜黄,1186,蔬菜,NULL,,6.0,6.5,6.25,冀,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582528,青蒜,1186,蔬菜,NULL,,4.0,4.5,4.25,川鲁,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582527,平菇,1186,蔬菜,NULL,,2.0,3.5,2.75,京,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582526,香菇,1186,蔬菜,NULL,,3.5,7.0,5.25,冀,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582525,白玉菇,1186,蔬菜,NULL,,3.0,4.0,3.5,冀豫京,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582524,口蘑,1186,蔬菜,NULL,,7.5,8.0,7.75,冀闽,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582523,杏鲍菇,1186,蔬菜,NULL,,2.5,4.0,3.25,苏豫津,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582522,金针菇,1186,蔬菜,NULL,,2.0,2.6,2.3,辽鲁京,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582521,椰青,1187,水果,1211,其他类,7.0,8.0,7.5,,,个,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582520,菠萝,1187,水果,1211,其他类,1.6,2.2,1.9,,箱装（上六下六）,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582519,凤梨,1187,水果,1211,其他类,5.0,6.0,5.5,国产,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582518,圣女果,1187,水果,1211,其他类,4.0,6.0,5.0,,千禧,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582517,百香果,1187,水果,1211,其他类,7.0,8.0,7.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582516,黑枣,1187,水果,1211,其他类,8.0,11.0,9.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582515,九九草莓,1187,水果,1211,其他类,11.0,15.0,13.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582514,红颜草莓,1187,水果,1211,其他类,5.0,12.0,8.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582513,蓝莓,1187,水果,1211,其他类,60.0,90.0,75.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582512,火龙果,1187,水果,1211,其他类,4.0,7.0,5.5,,红,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582511,火龙果,1187,水果,1211,其他类,3.4,5.0,4.2,,白,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582510,木瓜,1187,水果,1211,其他类,4.5,5.0,4.75,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582509,柿饼,1187,水果,1211,其他类,5.0,9.0,7.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582508,桑葚,1187,水果,1211,其他类,7.0,8.0,7.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582507,甘蔗,1187,水果,1211,其他类,1.7,1.9,1.8,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582506,柠檬,1187,水果,1211,其他类,4.0,5.0,4.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582505,石榴,1187,水果,1211,其他类,4.5,7.0,5.75,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582504,山楂,1187,水果,1211,其他类,5.0,7.0,6.0,,小金星,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582503,山楂,1187,水果,1211,其他类,4.0,6.0,5.0,,普通,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582502,姑娘果（灯笼果）,1187,水果,1211,其他类,12.0,18.0,15.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582501,鸭梨,1187,水果,NULL,梨类,1.8,2.0,1.9,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582500,雪花梨,1187,水果,NULL,梨类,1.8,1.9,1.85,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582499,皇冠梨,1187,水果,NULL,梨类,2.4,2.6,2.5,,纸箱,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582498,南果梨,1187,水果,NULL,梨类,3.5,7.5,5.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582497,丰水梨,1187,水果,NULL,梨类,2.75,3.1,2.93,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582496,酥梨,1187,水果,NULL,梨类,2.5,2.7,2.6,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582495,红啤梨,1187,水果,NULL,梨类,4.8,5.0,4.9,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582494,红香酥梨,1187,水果,NULL,梨类,1.4,1.7,1.55,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582493,玉露香梨,1187,水果,NULL,梨类,2.8,3.0,2.9,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582492,贵妃梨,1187,水果,NULL,梨类,1.7,1.8,1.75,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582491,秋月梨,1187,水果,NULL,梨类,3.8,4.5,4.15,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582490,库尔勒香梨,1187,水果,NULL,梨类,3.0,6.0,4.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582489,砂糖橘,1187,水果,NULL,柑橘类,3.0,6.0,4.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582488,丑橘,1187,水果,NULL,柑橘类,3.0,3.5,3.25,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582487,爱媛,1187,水果,NULL,柑橘类,3.0,5.0,4.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582486,赣南脐橙,1187,水果,NULL,柑橘类,2.2,3.5,2.85,,Ф65-Ф95,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582485,血橙,1187,水果,NULL,柑橘类,1.8,2.8,2.3,,二月红,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582484,沃柑,1187,水果,NULL,柑橘类,3.0,4.0,3.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582483,耙耙柑,1187,水果,NULL,柑橘类,3.0,4.5,3.75,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582482,芦柑,1187,水果,NULL,柑橘类,1.5,2.5,2.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582481,金桔,1187,水果,NULL,柑橘类,3.0,9.0,6.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582480,红心蜜柚,1187,水果,NULL,柑橘类,1.6,3.0,2.3,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582479,葡萄柚,1187,水果,NULL,柑橘类,2.0,2.5,2.25,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582478,猕猴桃,1187,水果,NULL,桃李杏类,5.5,8.0,6.75,,翠香,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582477,猕猴桃,1187,水果,NULL,桃李杏类,2.6,5.0,3.8,,徐香,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582476,猕猴桃,1187,水果,NULL,桃李杏类,2.8,4.0,3.4,,海沃德,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582475,无籽小号-大号,1187,水果,NULL,西瓜类,1.9,2.0,1.95,,甜蜜蜜,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582474,麒麟,1187,水果,NULL,西瓜类,4.0,5.0,4.5,,甜蜜蜜,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582473,黑美人,1187,水果,NULL,西瓜类,1.9,2.1,2.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582472,特小凤,1187,水果,NULL,西瓜类,2.5,3.5,3.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582471,甜王,1187,水果,NULL,西瓜类,2.0,2.2,2.1,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582470,国产香蕉,1187,水果,NULL,香蕉类,2.6,3.2,2.9,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582469,进口香蕉,1187,水果,NULL,香蕉类,3.3,4.2,3.75,,菲律宾、老挝,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582468,泰国香蕉,1187,水果,NULL,香蕉类,10.0,10.5,10.25,,帝王蕉,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582467,晓蜜25号,1187,水果,NULL,甜瓜类,2.6,3.0,2.8,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582466,玉菇,1187,水果,NULL,甜瓜类,2.6,2.8,2.7,,奶香蜜,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582465,网纹,1187,水果,NULL,甜瓜类,5.5,6.5,6.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582464,羊角蜜,1187,水果,NULL,甜瓜类,7.0,7.5,7.25,,六一,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582463,绿宝甜瓜,1187,水果,NULL,甜瓜类,7.0,7.5,7.25,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582462,博阳,1187,水果,NULL,甜瓜类,7.0,7.5,7.25,,系列,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582461,富士,1187,水果,NULL,苹果类,2.8,3.6,3.2,,纸袋Φ70-84,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582460,富士,1187,水果,NULL,苹果类,4.0,5.0,4.5,,纸袋Φ85以上,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582459,富士,1187,水果,NULL,苹果类,2.2,2.8,2.5,,纸+膜袋,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582458,黄元帅,1187,水果,NULL,苹果类,2.8,3.8,3.3,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582457,花牛,1187,水果,NULL,苹果类,2.0,4.0,3.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582456,阿克苏,1187,水果,NULL,苹果类,5.5,6.0,5.75,新疆,冰糖心,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582455,国光,1187,水果,NULL,苹果类,2.5,2.8,2.65,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582454,寒富苹果,1187,水果,NULL,苹果类,2.2,2.8,2.5,辽宁,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582453,阳光玫瑰,1187,水果,NULL,葡萄类,12.0,23.0,17.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582452,红提,1187,水果,NULL,葡萄类,8.0,12.0,10.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582451,克伦生,1187,水果,NULL,葡萄类,9.0,13.0,11.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582450,红宝石,1187,水果,NULL,葡萄类,6.5,8.5,7.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582449,巨峰,1187,水果,NULL,葡萄类,4.0,4.5,4.25,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582448,辽峰,1187,水果,NULL,葡萄类,9.0,13.0,11.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582447,台农,1187,水果,NULL,芒果类,7.0,7.5,7.25,,小,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582446,台农,1187,水果,NULL,芒果类,8.5,9.0,8.75,,大,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582445,玉纹,1187,水果,NULL,芒果类,12.0,13.0,12.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582444,青皮,1187,水果,NULL,芒果类,6.0,6.5,6.25,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582443,澳芒,1187,水果,NULL,芒果类,13.0,13.5,13.25,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582442,高乐蜜,1187,水果,NULL,芒果类,6.0,6.5,6.25,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582441,水仙芒果,1187,水果,NULL,芒果类,8.0,8.5,8.25,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
